order_id,status,customer_name,order_date,quantity,subtotal_amount,tax_rate,shipping_cost,category,subcategory
11684,Order Finished,Jenna Caffey,2012-07-27,8,2347000.00,0.0000,0.00,Furniture,Chairs & Chairmats
11686,Order Finished,Michael Dominguez,2009-01-27,38,12242397.00,0.0800,979392.00,Technology,Telephones & Communication
11687,Order Finished,Dean Percer,2011-12-25,26,377860.00,0.0400,15114.00,Office Supplies,Paper
11712,Order Finished,Michael Nguyen,2009-04-26,9,77920.00,0.0600,4675.00,Office Supplies,Pens & Art Supplies
11714,Order Finished,Tamara Willingham,2009-08-04,1,7003580.00,0.0100,70036.00,Technology,Office Machines
11719,Order Finished,Keith Dawkins,2011-02-05,3,3133600.00,0.0600,188016.00,Technology,Office Machines
11745,Order Finished,Mark Cousins,2012-07-19,17,1372540.00,0.0600,82352.00,Technology,Computer Peripherals
11747,Order Finished,David Wiener,2010-02-25,3,630560.00,0.0800,50445.00,Technology,Office Machines
11748,Order Returned,Tamara Willingham,2009-06-03,23,7006240.00,0.0100,70062.00,Furniture,Tables
11776,Order Finished,Christina Vanderzanden,2012-02-24,40,114480.00,0.0400,4579.00,Office Supplies,Rubber Bands
11777,Order Finished,Jack O'Briant,2009-12-25,39,1302900.00,0.0700,91203.00,Office Supplies,Storage & Organization
11779,Order Finished,Alex Grayson,2010-06-29,45,622200.00,0.0400,24888.00,Office Supplies,Paper
11780,Order Finished,Tom Prescott,2010-09-21,7,108460.00,0.0800,8677.00,Office Supplies,Paper
11782,Order Finished,Marina Lichtenstein,2012-07-28,46,494420.00,0.0200,9888.00,Office Supplies,Paper
11808,Order Finished,Tracy Poddar,2012-07-31,1,296688.00,0.0600,17801.00,Furniture,Tables
11815,Order Finished,Mike Gockenbach,2011-09-12,22,702540.00,0.0800,56203.00,Office Supplies,"Scissors, Rulers & Trimmers"
11840,Order Finished,Bill Donatelli,2009-08-14,43,363000.00,0.0800,29040.00,Office Supplies,Envelopes
11841,Order Finished,Melanie Page,2010-04-20,44,4679040.00,0.1000,467904.00,Office Supplies,Paper
11843,Order Finished,Cindy Chapman,2009-07-17,42,9986840.00,0.0300,299605.00,Technology,Office Machines
11846,Order Finished,Ken Dana,2010-04-20,49,14639700.00,0.0300,439191.00,Technology,Computer Peripherals
11874,Order Finished,Tracy Poddar,2012-09-09,1,80580.00,0.0000,0.00,Technology,Computer Peripherals
11875,Order Finished,Shahid Hopkins,2012-08-20,19,485260.00,0.0000,0.00,Office Supplies,Storage & Organization
11876,Order Finished,Joni Blumstein,2011-07-03,47,10103780.00,0.0200,202076.00,Furniture,Office Furnishings
11877,Order Finished,David Wiener,2010-05-23,19,1592280.00,0.0300,47768.00,Office Supplies,Binders & Binder Accessories
11878,Order Finished,Jesus Ocampo,2010-02-24,18,204120.00,0.1000,20412.00,Office Supplies,Labels
11907,Order Finished,Mark Cousins,2010-08-23,45,9459700.00,0.0300,283791.00,Technology,Office Machines
11908,Order Finished,Marc Crier,2010-05-25,5,2773200.00,0.0900,249588.00,Furniture,Chairs & Chairmats
11909,Order Returned,Bill Donatelli,2009-11-24,11,388348.00,0.0300,11650.00,Technology,Telephones & Communication
11910,Order Finished,Bill Donatelli,2011-06-15,21,98460.00,0.0100,985.00,Office Supplies,Binders & Binder Accessories
11911,Order Returned,Edward Hooks,2010-11-10,25,795680.00,0.0000,0.00,Office Supplies,Binders & Binder Accessories
11941,Order Finished,Jamie Kunitz,2010-06-24,4,146140.00,0.0800,11691.00,Office Supplies,Storage & Organization
11943,Order Finished,Bill Donatelli,2010-04-07,49,1315880.00,0.0900,118429.00,Office Supplies,Binders & Binder Accessories
11968,Order Finished,Christopher Schild,2011-03-16,31,218980.00,0.0400,8759.00,Office Supplies,Pens & Art Supplies
11969,Order Finished,Ivan Liston,2012-01-19,16,3369920.00,0.0800,269594.00,Office Supplies,Storage & Organization
11972,Order Finished,Doug Bickford,2009-01-03,4,1792980.00,0.0000,0.00,Technology,Office Machines
11975,Order Finished,Max Jones,2011-04-13,43,421320.00,0.0800,33706.00,Office Supplies,Binders & Binder Accessories
12005,Order Returned,Dean Percer,2012-06-24,4,3321720.00,0.0400,132869.00,Office Supplies,Storage & Organization
12007,Order Finished,Victoria Pisteka,2009-09-27,42,304520.00,0.0400,12181.00,Office Supplies,Labels
12037,Order Finished,Muhammed Yedwab,2011-06-30,14,270420.00,0.0400,10817.00,Office Supplies,Paper
12039,Order Finished,Carlos Meador,2010-06-16,13,4097136.00,0.1000,409714.00,Technology,Telephones & Communication
12066,Order Finished,Denny Ordway,2011-02-06,27,8884098.00,0.1000,888410.00,Technology,Telephones & Communication
12067,Order Returned,Toby Swindell,2010-02-04,45,542120.00,0.0000,0.00,Office Supplies,Binders & Binder Accessories
12096,Order Returned,Michelle Lonsdale,2012-09-19,46,16019185.00,0.0200,320384.00,Technology,Telephones & Communication
12097,Order Finished,Tanja Norvell,2010-11-09,9,99780.00,0.0600,5987.00,Office Supplies,Paper
12099,Order Finished,Cindy Stewart,2009-09-11,1,35180.00,0.0600,2111.00,Office Supplies,Labels
12129,Order Finished,Giulietta Weimer,2012-12-25,36,9704100.00,0.0000,0.00,Furniture,Chairs & Chairmats
12130,Order Finished,Grace Kelly,2011-12-09,37,1372400.00,0.0400,54896.00,Furniture,Office Furnishings
12160,Order Finished,Darren Budd,2010-12-12,48,20682940.00,0.0300,620488.00,Furniture,Chairs & Chairmats
12194,Order Finished,Maxwell Schwartz,2011-03-01,19,6710308.00,0.0000,0.00,Technology,Telephones & Communication
12196,Order Finished,Tracy Zic,2010-06-02,32,1199040.00,0.0400,47962.00,Technology,Office Machines
12199,Order Finished,Justin Knight,2011-12-14,2,38000.00,0.0100,380.00,Office Supplies,Binders & Binder Accessories
12224,Order Finished,Joni Blumstein,2009-12-12,2,605820.00,0.0400,24233.00,Furniture,Tables
12228,Order Finished,Brad Norvell,2009-06-25,1,319020.00,0.0400,12761.00,Furniture,Chairs & Chairmats
12256,Order Finished,Joni Blumstein,2012-12-18,44,235940.00,0.1000,23594.00,Office Supplies,Labels
12258,Order Finished,Kelly Lampkin,2009-11-30,3,1123300.00,0.0400,44932.00,Furniture,Chairs & Chairmats
12259,Order Finished,Muhammed Yedwab,2010-02-14,45,10015380.00,0.0700,701077.00,Furniture,Bookcases
12261,Order Finished,Ritsa Hightower,2010-10-23,12,4475520.00,0.1000,447552.00,Furniture,Chairs & Chairmats
12262,Order Returned,Julia Barnett,2011-12-10,45,2425856.00,0.0200,48517.00,Furniture,Tables
12263,Order Returned,Dan Lawera,2011-07-06,12,1031300.00,0.0000,0.00,Office Supplies,Appliances
12289,Order Finished,Brendan Dodson,2011-12-24,25,6038820.00,0.0400,241553.00,Technology,Office Machines
12292,Order Finished,Ken Lonsdale,2012-06-02,32,1648480.00,0.1000,164848.00,Technology,Computer Peripherals
12293,Order Finished,Harold Engle,2011-06-18,31,566340.00,0.0000,0.00,Office Supplies,Envelopes
12320,Order Finished,Tracy Poddar,2011-12-20,35,1078420.00,0.0500,53921.00,Furniture,Tables
12322,Order Finished,Jay Kimmel,2011-05-11,36,6873800.00,0.0300,206214.00,Furniture,Office Furnishings
12323,Order Finished,Lisa De Cherney,2011-04-02,32,1027480.00,0.0200,20550.00,Office Supplies,Binders & Binder Accessories
12326,Order Finished,Troy Staebel,2011-02-02,4,247640.00,0.0500,12382.00,Furniture,Office Furnishings
12352,Order Finished,Hunter Glantz,2012-03-23,5,73720.00,0.0700,5160.00,Office Supplies,Binders & Binder Accessories
12355,Order Finished,Ken Heidel,2011-05-28,45,337320.00,0.0800,26986.00,Office Supplies,Appliances
12356,Order Finished,Bobby Odegard,2012-10-18,39,486100.00,0.0200,9722.00,Office Supplies,Paper
12389,Order Returned,Michael Granlund,2009-08-04,34,5121180.00,0.0700,358483.00,Technology,Computer Peripherals
12417,Order Finished,Cathy Prescott,2010-10-24,19,275680.00,0.0600,16541.00,Office Supplies,Paper
12418,Order Finished,Ed Braxton,2012-02-18,38,598020.00,0.0900,53822.00,Office Supplies,Storage & Organization
12419,Order Finished,Sylvia Foulston,2011-10-15,12,44158940.00,0.0600,2649536.00,Technology,Office Machines
12420,Order Finished,Joel Eaton,2010-12-26,34,1072500.00,0.0600,64350.00,Office Supplies,Binders & Binder Accessories
12448,Order Finished,Dennis Kane,2011-11-08,33,480540.00,0.0700,33638.00,Office Supplies,Binders & Binder Accessories
12449,Order Finished,Anthony Rawles,2010-01-31,36,2800200.00,0.0300,84006.00,Technology,Computer Peripherals
12450,Order Finished,Lindsay Castell,2009-03-12,15,2292820.00,0.0000,0.00,Technology,Computer Peripherals
12451,Order Returned,Thais Sissman,2010-04-19,26,7324320.00,0.0100,73243.00,Furniture,Bookcases
12452,Order Finished,Bill Donatelli,2010-12-07,1,713900.00,0.0800,57112.00,Office Supplies,Binders & Binder Accessories
12480,Order Finished,Steve Nguyen,2009-07-07,8,2374020.00,0.0000,0.00,Furniture,Bookcases
12481,Order Finished,Chuck Clark,2011-07-10,37,1488000.00,0.0400,59520.00,Technology,Computer Peripherals
12483,Order Returned,Tom Zandusky,2010-08-04,14,3352880.00,0.0200,67058.00,Office Supplies,Binders & Binder Accessories
12485,Order Finished,Eugene Barchas,2010-08-07,24,10814620.00,0.0400,432585.00,Furniture,Chairs & Chairmats
12486,Order Finished,Dave Kipp,2011-02-20,31,6162660.00,0.0800,493013.00,Furniture,Bookcases
12515,Order Finished,Michael Stewart,2010-05-13,16,3404998.00,0.0800,272400.00,Technology,Telephones & Communication
12516,Order Finished,Vivek Grady,2009-05-24,31,4720860.00,0.1000,472086.00,Technology,Office Machines
12544,Order Finished,Jim Radford,2009-03-03,34,148600.00,0.0800,11888.00,Furniture,Office Furnishings
12551,Order Finished,George Ashbrook,2012-06-11,46,10046507.00,0.0100,100465.00,Technology,Telephones & Communication
12579,Order Finished,Patrick O'Brill,2011-06-16,5,140660.00,0.1000,14066.00,Office Supplies,Paper
12580,Order Returned,Dave Poirier,2010-01-13,43,281440.00,0.0400,11258.00,Office Supplies,Pens & Art Supplies
12581,Order Finished,Bobby Odegard,2009-10-20,31,3537938.00,0.0000,0.00,Technology,Telephones & Communication
12611,Order Finished,Justin Ellison,2011-10-15,13,379980.00,0.0300,11399.00,Office Supplies,Binders & Binder Accessories
12612,Order Finished,Julia Barnett,2010-12-21,29,4721960.00,0.0200,94439.00,Office Supplies,Appliances
12613,Order Returned,Richard Eichhorn,2010-04-10,3,31280.00,0.0800,2502.00,Office Supplies,Binders & Binder Accessories
12641,Order Finished,Liz Thompson,2011-02-22,2,214240.00,0.0800,17139.00,Office Supplies,Paper
12642,Order Finished,Neil Knudson,2009-04-27,10,1129700.00,0.0900,101673.00,Office Supplies,Binders & Binder Accessories
12643,Order Finished,Ann Blume,2010-03-19,22,691380.00,0.0200,13828.00,Office Supplies,Paper
12676,Order Finished,Jennifer Jackson,2009-01-15,25,402120.00,0.0800,32170.00,Furniture,Office Furnishings
12704,Order Returned,Carlos Soltero,2010-02-09,44,43013540.00,0.0600,2580812.00,Technology,Copiers & Fax
12706,Order Returned,Dave Kipp,2009-11-20,46,4989380.00,0.0900,449044.00,Furniture,Bookcases
12707,Order Finished,Alejandro Ballentine,2010-05-29,20,4427840.00,0.0300,132835.00,Furniture,Office Furnishings
12708,Order Finished,Yana Sorensen,2010-01-07,44,318820.00,0.0000,0.00,Office Supplies,Pens & Art Supplies
12710,Order Returned,John Castell,2010-08-17,37,4233240.00,0.0600,253994.00,Office Supplies,Paper
12711,Order Finished,Sung Shariari,2012-02-19,32,2973440.00,0.0000,0.00,Office Supplies,Pens & Art Supplies
12736,Order Finished,Henry Mac Allister,2010-03-08,2,51040.00,0.0100,510.00,Furniture,Office Furnishings
12743,Order Finished,Mark Cousins,2010-06-23,39,1355036.00,0.0900,121953.00,Technology,Telephones & Communication
12768,Order Finished,Kelly Lampkin,2009-04-08,34,3125940.00,0.0100,31259.00,Office Supplies,Appliances
12771,Order Finished,Carlos Soltero,2009-01-17,40,2286980.00,0.0800,182958.00,Office Supplies,Labels
12773,Order Finished,Greg Guthrie,2011-01-11,6,34000.00,0.0700,2380.00,Office Supplies,Binders & Binder Accessories
12803,Order Finished,Patrick Jones,2010-02-25,32,767620.00,0.0300,23029.00,Office Supplies,Storage & Organization
12804,Order Finished,Philip Fox,2012-05-25,21,138120.00,0.0000,0.00,Office Supplies,Labels
12806,Order Returned,Sonia Sunley,2011-12-24,20,1522460.00,0.0000,0.00,Office Supplies,Envelopes
12837,Order Finished,Dave Hallsten,2012-12-02,22,132380.00,0.0200,2648.00,Office Supplies,Labels
12867,Order Finished,Thais Sissman,2011-03-11,6,254980.00,0.0800,20398.00,Technology,Computer Peripherals
12868,Order Finished,Muhammed Lee,2011-03-01,2,18740.00,0.0900,1687.00,Office Supplies,Paper
12869,Order Finished,Laurel Beltran,2009-01-25,15,3064964.00,0.1000,306496.00,Technology,Telephones & Communication
12871,Order Finished,Michael Oakman,2011-10-04,46,918520.00,0.0800,73482.00,Office Supplies,"Scissors, Rulers & Trimmers"
12897,Order Finished,Edward Becker,2011-07-18,39,282980.00,0.0300,8489.00,Office Supplies,Labels
12900,Order Returned,Laurel Elliston,2010-05-03,50,1254240.00,0.0800,100339.00,Furniture,Office Furnishings
12902,Order Finished,Daniel Byrd,2010-10-29,9,604100.00,0.0000,0.00,Technology,Computer Peripherals
12903,Order Returned,Sue Ann Reed,2009-09-25,2,126854.00,0.0700,8880.00,Technology,Telephones & Communication
12929,Order Finished,Jim Radford,2010-08-30,19,10594940.00,0.0200,211899.00,Furniture,Chairs & Chairmats
12930,Order Finished,Grant Thornton,2011-11-24,49,2295280.00,0.0600,137717.00,Office Supplies,Appliances
12931,Order Finished,Doug Jacobs,2012-04-24,11,1307840.00,0.0200,26157.00,Office Supplies,Storage & Organization
12934,Order Finished,Guy Armstrong,2009-03-05,45,880780.00,0.0500,44039.00,Office Supplies,Envelopes
12965,Order Finished,Shirley Jackson,2010-06-25,7,89480.00,0.0400,3579.00,Office Supplies,Binders & Binder Accessories
12999,Order Finished,Georgia Rosenberg,2010-04-03,31,5424140.00,0.0900,488173.00,Office Supplies,Storage & Organization
13027,Order Finished,Fred Mc Math,2012-01-15,42,581360.00,0.0300,17441.00,Office Supplies,Paper
13028,Order Finished,Stuart Van,2009-04-08,39,2715060.00,0.0500,135753.00,Office Supplies,Paper
13030,Order Finished,Nancy Lomonaco,2009-07-22,32,272400.00,0.0900,24516.00,Office Supplies,Binders & Binder Accessories
13031,Order Finished,Bill Donatelli,2012-12-04,34,420120.00,0.0800,33610.00,Office Supplies,Paper
13056,Order Finished,Raymond Fair,2009-04-22,33,6774640.00,0.0500,338732.00,Technology,Computer Peripherals
13088,Order Finished,Ben Ferrer,2010-04-22,46,375840.00,0.0800,30067.00,Office Supplies,Appliances
13089,Order Finished,Damala Kotsonis,2011-12-14,34,7154220.00,0.1000,715422.00,Furniture,Bookcases
13090,Order Finished,David Bremer,2010-07-26,15,300400.00,0.0200,6008.00,Office Supplies,Paper
13091,Order Returned,Arthur Wiediger,2009-11-15,12,162860.00,0.0800,13029.00,Office Supplies,Paper
13094,Order Finished,Craig Leslie,2010-08-18,7,567140.00,0.0200,11343.00,Office Supplies,Paper
13120,Order Finished,Joy Smith,2009-12-14,46,1180860.00,0.0900,106277.00,Office Supplies,Binders & Binder Accessories
13121,Order Finished,Xylona Price,2010-03-07,36,2422000.00,0.0000,0.00,Technology,Computer Peripherals
13125,Order Finished,Alejandro Savely,2010-12-13,30,1981460.00,0.0200,39629.00,Technology,Computer Peripherals
13126,Order Finished,Bill Donatelli,2011-10-19,43,48467080.00,0.0700,3392696.00,Technology,Copiers & Fax
13127,Order Finished,Sam Craven,2010-07-31,13,1902620.00,0.0600,114157.00,Office Supplies,Appliances
13156,Order Finished,Jennifer Ferguson,2011-10-05,12,1004020.00,0.0400,40161.00,Furniture,Office Furnishings
13157,Order Finished,Deanra Eno,2012-02-11,2,77860.00,0.0700,5450.00,Technology,Telephones & Communication
13158,Order Returned,Kelly Williams,2012-11-20,26,374320.00,0.0100,3743.00,Office Supplies,Binders & Binder Accessories
13218,Order Returned,Victoria Pisteka,2009-05-16,18,1026160.00,0.0300,30785.00,Office Supplies,Binders & Binder Accessories
13252,Order Finished,Pamela Stobb,2009-03-22,44,14625720.00,0.0300,438772.00,Furniture,Chairs & Chairmats
13280,Order Finished,Grant Carroll,2009-09-11,40,921360.00,0.0100,9214.00,Office Supplies,Storage & Organization
13282,Order Finished,Bill Donatelli,2012-05-09,22,1527700.00,0.0900,137493.00,Technology,Computer Peripherals
13284,Order Returned,Muhammed Lee,2012-08-12,22,18124880.00,0.0500,906244.00,Office Supplies,Binders & Binder Accessories
13313,Order Finished,Skye Norling,2009-07-16,47,2041220.00,0.0400,81649.00,Office Supplies,Appliances
13314,Order Finished,Giulietta Dortch,2009-05-13,34,178800.00,0.0800,14304.00,Office Supplies,Rubber Bands
13345,Order Finished,Bill Donatelli,2012-09-02,24,233640.00,0.0200,4673.00,Technology,Computer Peripherals
13346,Order Finished,Doug Bickford,2012-11-15,44,536680.00,0.0900,48301.00,Office Supplies,Paper
13347,Order Finished,Vivek Gonzalez,2010-04-23,24,209780.00,0.0700,14685.00,Office Supplies,Binders & Binder Accessories
13348,Order Finished,Jim Kriz,2010-11-07,35,9781160.00,0.0500,489058.00,Office Supplies,Storage & Organization
13351,Order Finished,Karl Brown,2010-05-06,20,6663620.00,0.0800,533090.00,Technology,Computer Peripherals
13378,Order Finished,Paul Knutson,2009-09-21,16,192080.00,0.0500,9604.00,Office Supplies,"Scissors, Rulers & Trimmers"
13380,Order Finished,Rob Dowd,2009-07-15,24,132240.00,0.0900,11902.00,Office Supplies,Pens & Art Supplies
13381,Order Finished,Vivian Mathis,2011-08-17,41,21429560.00,0.0000,0.00,Furniture,Tables
13383,Order Finished,Duane Huffman,2012-06-15,35,1500060.00,0.0700,105004.00,Office Supplies,Storage & Organization
13408,Order Finished,Joni Blumstein,2009-02-14,4,513540.00,0.0400,20542.00,Furniture,Office Furnishings
13410,Order Returned,Bobby Odegard,2010-06-06,4,67280.00,0.0700,4710.00,Technology,Computer Peripherals
13413,Order Finished,Karen Daniels,2010-01-29,29,300560.00,0.0400,12022.00,Office Supplies,Paper
13440,Order Finished,Jim Mitchum,2010-10-13,22,1943640.00,0.0700,136055.00,Technology,Computer Peripherals
13444,Order Returned,Pete Armstrong,2012-01-05,33,308880.00,0.0600,18533.00,Office Supplies,Paper
13447,Order Finished,Pamela Coakley,2010-01-08,24,872967.00,0.0100,8730.00,Technology,Telephones & Communication
13472,Order Finished,Corey Catlett,2011-10-26,26,212060.00,0.0900,19085.00,Office Supplies,Labels
13476,Order Finished,Noel Staavos,2010-10-16,3,346660.00,0.0900,31199.00,Office Supplies,Storage & Organization
13479,Order Finished,Erin Ashbrook,2009-12-04,3,585920.00,0.0900,52733.00,Technology,Computer Peripherals
13507,Order Finished,Anna Andreadi,2012-12-29,27,352200.00,0.0900,31698.00,Office Supplies,Paper
13536,Order Finished,Aleksandra Gannaway,2009-08-18,23,246300.00,0.0500,12315.00,Office Supplies,Paper
13537,Order Finished,Lena Creighton,2010-05-30,41,633220.00,0.0300,18997.00,Office Supplies,Paper
13540,Order Finished,Theresa Swint,2010-05-23,33,242000.00,0.0900,21780.00,Office Supplies,Labels
13542,Order Finished,John Huston,2009-03-08,11,7143680.00,0.0100,71437.00,Furniture,Chairs & Chairmats
